,product_url,overall_ratings,is_vegan,is_cruelty_free,award_wins,is_clean_product,has_clinical_results,has_alcohol,price,sizing_options_count,image_count,video_count,combination_skin_type,dry_skin_type,normal_skin_type,oily_skin_type,sensitive_skin_type,wrinkles_skincare_concerns,dryness_skincare_concerns,dark_circles_skincare_concerns,uneven_tone_skincare_concerns,loss_of_firmness_skincare_concerns,acne_skincare_concerns,dark_spots_skincare_concerns,targets_signs_of_aging_skincare_concerns,puffiness_skincare_concerns,lightweight_liquid_skincare_concerns,uneven_texture_skincare_concerns,redness_skincare_concerns,oiliness_skincare_concerns,makeup_removal_skincare_concerns,pores_skincare_concerns,from_famous_brand
679,https://www.sephora.com/product/fenty-skin-fat-water-pore-refining-toner-serum-P467248?icid2=products grid:p467248,4.0,0,1,0,1,1,1,28.0,1,4,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
680,https://www.sephora.com/product/capture-dreamskin-fresh-perfect-cushion-broad-spectrum-spf-50-refill-P435807?icid2=products grid:p435807,4.5,0,0,0,0,0,0,42.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
681,https://www.sephora.com/product/and-coco-bliss-intensive-repair-P428646?icid2=products grid:p428646,4.0,0,0,0,1,0,1,48.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,https://www.sephora.com/product/paula-s-choice-resist-advanced-replenishing-toner-hyaluronic-acid-P469519?icid2=products grid:p469519,5.0,0,1,0,0,0,1,24.0,1,6,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,https://www.sephora.com/product/wishful-by-huda-yo-glow-facial-enzyme-scrub-P455676?icid2=products grid:p455676,4.0,0,1,0,1,1,1,39.0,3,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
684,https://www.sephora.com/product/original-skin-matte-moisturizer-with-willowherb-P422536?icid2=products grid:p422536,4.5,0,0,0,1,0,1,36.0,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
685,https://www.sephora.com/product/aqua-bomb-sleeping-mask-P433443?icid2=products grid:p433443,4.5,0,0,0,1,1,1,34.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,https://www.sephora.com/product/luminous-dewy-skin-mist-P399623?icid2=products grid:p399623,4.0,0,0,0,1,0,1,48.0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,https://www.sephora.com/product/repairwear-laser-focus-line-smoothing-cream-broad-spectrum-spf-15-for-very-dry-to-dry-combination-skin-P405825?icid2=products grid:p405825,4.0,0,0,0,0,0,1,53.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,https://www.sephora.com/product/clarifying-lotion-4-P122876?icid2=products grid:p122876,4.5,0,0,0,0,0,0,17.5,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
689,https://www.sephora.com/product/skin-smoothing-cream-P443359?icid2=products grid:p443359,4.5,0,1,0,0,0,1,69.0,2,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
690,https://www.sephora.com/product/shiseido-vital-perfection-uplifting-firming-day-cream-spf-30-P468407?icid2=products grid:p468407,4.0,0,0,0,0,0,1,135.0,1,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
691,https://www.sephora.com/product/black-tea-age-delay-cream-P217512?icid2=products grid:p217512,4.0,0,0,0,0,0,1,90.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,https://www.sephora.com/product/3-glycolic-solutions-cleanser-P422232?icid2=products grid:p422232,4.5,0,0,0,0,0,0,39.0,1,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
693,https://www.sephora.com/product/100-organic-cold-pressed-moroccan-argan-oil-P447596?icid2=products grid:p447596,4.0,0,1,0,0,0,0,6.8,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,https://www.sephora.com/product/renewing-cleansing-cream-P38217?icid2=products grid:p38217,4.5,0,0,0,0,1,0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,https://www.sephora.com/product/waterproof-eye-makeup-remover-P276319?icid2=products grid:p276319,4.5,0,0,0,0,0,1,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,https://www.sephora.com/product/volition-beauty-melted-popsicle-cleanser-P460854?icid2=products grid:p460854,4.5,1,1,0,1,0,1,32.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
697,https://www.sephora.com/product/squalane-antioxidant-cleansing-oil-P416560?icid2=products grid:p416560,4.0,1,1,0,1,1,1,30.0,1,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
698,https://www.sephora.com/product/drunk-elephant-been-long-day-P458208?icid2=products grid:p458208,4.5,0,1,0,1,0,1,28.0,1,6,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
699,https://www.sephora.com/product/sleep-face-body-mist-P440478?icid2=products grid:p440478,3.5,0,1,0,0,0,1,24.0,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,https://www.sephora.com/product/renewing-cleanser-P440061?icid2=products grid:p440061,4.5,0,0,0,0,0,1,25.0,1,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
701,https://www.sephora.com/product/lotus-youth-preserve-radiance-lotion-P385043?icid2=products grid:p385043,4.0,0,0,0,0,1,1,33.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,https://www.sephora.com/product/cleansing-gel-oil-enriched-P412439?icid2=products grid:p412439,4.5,0,0,0,0,0,0,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,https://www.sephora.com/product/mario-badescu-facial-spray-with-aloe-sage-orange-blossom-P455909?icid2=products grid:p455909,4.5,0,1,0,0,0,0,12.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,https://www.sephora.com/product/treatment-softener-enriched-P433621?icid2=products grid:p433621,4.5,0,0,0,0,1,1,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,https://www.sephora.com/product/virgin-marula-luxury-facial-oil-mini-P424378?icid2=products grid:p424378,4.0,1,1,0,1,1,1,40.0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
706,https://www.sephora.com/product/sephora-collection-sugar-body-scrub-P455221?icid2=products grid:p455221,3.5,0,0,0,0,1,0,17.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
707,https://www.sephora.com/product/essential-balancing-water-P448918?icid2=products grid:p448918,4.0,0,0,0,0,0,1,58.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
708,https://www.sephora.com/product/caudalie-resveratrol-lift-lightweight-firming-cashmere-moisturizer-P467747?icid2=products grid:p467747,4.5,1,0,0,1,1,1,58.0,1,7,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
709,https://www.sephora.com/product/beauty-elixir-P6025?icid2=products grid:p6025,4.0,0,0,0,1,0,1,18.0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,https://www.sephora.com/product/problem-solution-cleansing-foam-P410816?icid2=products grid:p410816,4.5,0,0,0,1,0,1,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,https://www.sephora.com/product/genoptics-aura-essence-P410756?icid2=products grid:p410756,4.0,0,0,0,0,0,1,245.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
712,https://www.sephora.com/product/jasmine-green-tea-balancing-toner-P421600?icid2=products grid:p421600,4.0,0,0,0,1,0,1,39.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,https://www.sephora.com/product/u-f-o-ultra-clarifying-face-oil-P410400?icid2=products grid:p410400,4.0,0,0,0,0,0,1,80.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,https://www.sephora.com/product/aqua-bomb-jelly-cleanser-P444057?icid2=products grid:p444057,4.5,0,0,0,1,1,1,28.0,1,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
715,https://www.sephora.com/product/hourglass-mini-equilibrium-trade-rebalancing-cream-cleanser-P469801?icid2=products grid:p469801,4.5,0,1,0,0,0,1,25.0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716,https://www.sephora.com/product/makeup-eraser-7-day-tie-dye-makeup-eraser-set-P468837?icid2=products grid:p468837,4.5,0,1,0,0,0,0,25.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,https://www.sephora.com/product/charlotte-tilbury-mini-magic-cream-light-P462664?icid2=products grid:p462664,3.0,0,1,0,0,1,1,29.0,1,4,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,https://www.sephora.com/product/water-drench-hyaluronic-cloud-hydrating-toner-mist-P449183?icid2=products grid:p449183,4.0,0,0,0,0,0,0,28.0,1,5,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719,https://www.sephora.com/product/renergie-lift-multi-action-ultra-firming-dark-spot-correcting-moisturizer-spf-30-P427428?icid2=products grid:p427428,4.5,0,0,0,0,1,1,109.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,https://www.sephora.com/product/hydrating-essence-toner-P386910?icid2=products grid:p386910,4.5,0,0,0,0,0,0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,https://www.sephora.com/product/premium-beauty-balm-spf-45-P285403?icid2=products grid:p285403,4.0,0,0,0,0,0,0,40.0,1,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,https://www.sephora.com/product/renewed-hope-in-jar-overnight-recharging-refining-moisturizer-P404424?icid2=products grid:p404424,4.5,0,0,0,0,1,0,49.0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,https://www.sephora.com/product/caudalie-vinoclean-makeup-removing-cleansing-oil-P468637?icid2=products grid:p468637,4.5,1,0,0,1,0,1,28.0,1,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
724,https://www.sephora.com/product/charlotte-s-magic-night-cream-P433519?icid2=products grid:p433519,3.5,0,0,0,0,1,0,145.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,https://www.sephora.com/product/dr-barbara-sturm-brightening-face-lotion-P448551?icid2=products grid:p448551,5.0,1,1,0,1,0,1,205.0,1,3,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
726,https://www.sephora.com/product/travel-trio-P2046?icid2=products grid:p2046,4.5,0,0,0,1,1,1,22.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,https://www.sephora.com/product/clinique-clinique-id-dramatically-different-hydrating-clearing-jelly-active-cartridge-concentrate-for-imperfections-P462342?icid2=products grid:p462342,4.5,0,0,0,0,0,1,39.5,1,5,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
728,https://www.sephora.com/product/squalane-tea-tree-detox-mask-P442550?icid2=products grid:p442550,4.5,1,1,0,1,0,1,39.0,1,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
729,https://www.sephora.com/product/goop-goopglow-5-glycolic-acid-overnight-glow-peel-light-P456209?icid2=products grid:p456209,4.5,0,1,0,1,1,1,125.0,2,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
730,https://www.sephora.com/product/amorepacific-botanical-soothing-toner-P459839?icid2=products grid:p459839,4.5,0,0,0,0,0,1,95.0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,https://www.sephora.com/product/paula-s-choice-skin-perfecting-8-aha-gel-exfoliant-P469504?icid2=products grid:p469504,4.5,0,1,0,0,0,1,29.5,1,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
732,https://www.sephora.com/product/future-solution-lx-concentrated-balancing-softener-P423163?icid2=products grid:p423163,5.0,0,0,0,0,1,1,107.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,https://www.sephora.com/product/clean-break-oil-free-moisturizer-P409928?icid2=products grid:p409928,4.5,0,0,0,0,0,1,30.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,https://www.sephora.com/product/the-inkey-list-vitamin-b-c-e-moisturizer-P455365?icid2=products grid:p455365,4.5,1,1,0,1,0,1,4.99,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
735,https://www.sephora.com/product/eudermine-revitalizing-essence-P173653?icid2=products grid:p173653,4.5,0,0,0,0,0,1,62.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,https://www.sephora.com/product/multi-active-jour-P406943?icid2=products grid:p406943,4.0,0,0,0,0,0,1,55.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,https://www.sephora.com/product/ultra-repair-cream-intense-hydration-P248407?icid2=products grid:p248407,4.5,1,1,0,1,1,0,16.0,2,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,https://www.sephora.com/product/lotus-face-treatment-oil-P379064?icid2=products grid:p379064,4.5,0,0,0,0,0,0,62.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,https://www.sephora.com/product/kombucha-11-aha-exfoliation-power-toner-P446935?icid2=products grid:p446935,4.0,1,1,0,1,0,1,38.0,1,5,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
740,https://www.sephora.com/product/one-size-mini-go-off-makeup-dissolving-mist-P461667?icid2=products grid:p461667,4.0,0,1,0,0,0,1,18.0,1,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
741,https://www.sephora.com/product/the-tonic-P417243?icid2=products grid:p417243,4.0,0,0,0,0,0,1,95.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
742,https://www.sephora.com/product/moisturizing-cream-cleanser-P447595?icid2=products grid:p447595,3.0,0,0,0,0,0,0,23.0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
743,https://www.sephora.com/product/bamboo-charcoal-detoxifying-soap-bar-P407444?icid2=products grid:p407444,4.5,0,0,0,1,0,1,12.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,https://www.sephora.com/product/no-2-citrus-rhapsody-toner-mist-P428641?icid2=products grid:p428641,4.5,0,0,0,1,0,1,36.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,https://www.sephora.com/product/tonique-douceur-alcohol-free-freshener-P155706?icid2=products grid:p155706,4.5,0,0,0,0,0,1,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,https://www.sephora.com/product/charlotte-tilbury-magic-cream-light-P460557?icid2=products grid:p460557,4.0,0,1,0,0,1,1,100.0,2,5,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747,https://www.sephora.com/product/rosa-centifolia-no-1-purity-cleansing-balm-P306884?icid2=products grid:p306884,4.0,1,1,0,1,0,1,34.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,https://www.sephora.com/product/beauty-shroom-exfoliating-acid-potion-P435800?icid2=products grid:p435800,4.5,0,0,0,1,0,1,42.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,https://www.sephora.com/product/moisture-bound-skin-energy-hydration-delivery-system-P232929?icid2=products grid:p232929,4.5,0,0,0,0,0,0,35.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,https://www.sephora.com/product/jlo-beauty-that-big-screen-moisturizer-with-broad-spectrum-spf-30-P467123?icid2=products grid:p467123,4.0,0,1,0,0,0,0,54.0,1,3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
751,https://www.sephora.com/product/blue-moon-tranquility-cleansing-balm-P402014?icid2=products grid:p402014,4.5,0,0,0,0,0,0,50.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,https://www.sephora.com/product/alpyn-beauty-plantgenius-creamy-bubbling-cleanser-with-fruit-enzymes-ahas-P455614?icid2=products grid:p455614,4.5,1,1,0,1,0,1,36.0,1,6,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
753,https://www.sephora.com/product/creme-riche-velvet-moisturizing-cream-P422848?icid2=products grid:p422848,4.0,1,1,0,1,0,1,195.0,1,3,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754,https://www.sephora.com/product/lavender-water-sleeping-mask-P439649?icid2=products grid:p439649,4.5,0,0,0,0,0,1,25.0,1,4,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
755,https://www.sephora.com/product/blue-herbal-acne-cleanser-treatment-P422019?icid2=products grid:p422019,4.0,0,0,0,0,0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
756,https://www.sephora.com/product/7-day-scrub-cream-rinse-off-formula-P122661?icid2=products grid:p122661,4.5,0,0,0,0,0,0,23.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
757,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-resculpt-P448564?icid2=products grid:p448564,3.5,0,0,0,0,0,1,69.0,1,5,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
758,https://www.sephora.com/product/shani-darden-cleansing-serum-P455929?icid2=products grid:p455929,4.5,0,1,0,0,0,1,38.0,1,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
759,https://www.sephora.com/product/ren-mini-ready-steady-glow-daily-aha-toner-P465368?icid2=products grid:p465368,4.0,1,1,0,1,0,1,20.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
760,https://www.sephora.com/product/dr-jart-cicapair-tiger-grass-sleepair-intensive-mask-P467615?icid2=products grid:p467615,4.5,0,0,0,0,0,1,39.0,1,6,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
761,https://www.sephora.com/product/paula-s-choice-clear-anti-redness-exfoliating-solution-with-2-salicylic-acid-P469514?icid2=products grid:p469514,5.0,0,1,0,0,1,1,29.5,1,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
762,https://www.sephora.com/product/glycolic-acid-toner-P443838?icid2=products grid:p443838,4.5,0,1,0,1,0,1,10.99,1,4,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
763,https://www.sephora.com/product/waso-color-smart-day-moisturizer-broad-spectrum-spf-30-P421770?icid2=products grid:p421770,3.5,0,0,0,0,0,1,38.0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
764,https://www.sephora.com/product/makeup-melter-cleanser-P446517?icid2=products grid:p446517,3.5,0,0,0,0,0,1,40.0,1,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,https://www.sephora.com/product/fresh-lotus-youth-preserve-moisturizer-P454378?icid2=products grid:p454378,4.5,0,0,0,1,1,1,50.0,2,7,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,https://www.sephora.com/product/redness-solutions-daily-relief-cream-P201440?icid2=products grid:p201440,4.0,0,0,0,0,0,1,50.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
767,https://www.sephora.com/product/makeup-setting-spray-spf30-P396623?icid2=products grid:p396623,3.5,1,1,0,1,1,1,36.0,1,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
768,https://www.sephora.com/product/adaptogen-deep-moisture-cream-P432829?skuId=2088029&icid2=products grid:p432829,4.5,1,1,0,1,0,1,58.0,2,5,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769,https://www.sephora.com/product/ultra-facial-cream-P442312?icid2=products grid:p442312,4.5,0,0,0,0,0,1,22.0,1,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
770,https://www.sephora.com/product/goop-goopglow-15-glycolic-acid-overnight-glow-peel-P456208?icid2=products grid:p456208,4.5,0,1,0,1,1,1,125.0,2,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
771,https://www.sephora.com/product/josie-maran-pineapple-enzyme-pore-clearing-cleanser-P458900?icid2=products grid:p458900,4.0,1,1,0,1,0,1,28.0,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
772,https://www.sephora.com/product/adaptogen-sooth-hydrate-activated-mist-P444980?icid2=products grid:p444980,4.5,1,1,0,1,0,1,42.0,1,7,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
773,https://www.sephora.com/product/genius-ultimate-anti-aging-foaming-cleanser-P406544?icid2=products grid:p406544,4.5,0,0,0,0,0,0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,https://www.sephora.com/product/intensive-moisture-balance-P443358?icid2=products grid:p443358,4.5,0,1,0,0,0,1,44.0,1,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
775,https://www.sephora.com/product/squalane-oil-P443839?icid2=products grid:p443839,4.5,0,1,0,1,0,1,11.99,1,6,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
776,https://www.sephora.com/product/ultimate-miracle-worker-night-P399112?icid2=products grid:p399112,4.0,0,0,0,0,0,1,82.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,https://www.sephora.com/product/cleansing-herb-water-P394629?icid2=products grid:p394629,4.0,0,0,0,1,0,1,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,https://www.sephora.com/product/acne-clearing-wash-P410883?icid2=products grid:p410883,4.0,0,0,0,0,0,1,39.0,1,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
779,https://www.sephora.com/product/over-it-magic-self-tan-eraser-P431419?icid2=products grid:p431419,3.0,0,0,0,1,0,1,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,https://www.sephora.com/product/transforming-walnut-scrub-P42318?icid2=products grid:p42318,4.5,0,0,0,1,1,0,28.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,https://www.sephora.com/product/pure-one-step-camellia-cleansing-oil-P392235?icid2=products grid:p392235,4.5,0,0,0,1,0,1,48.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,https://www.sephora.com/product/dr-barbara-sturm-darker-skin-tones-foam-cleanser-P448545?icid2=products grid:p448545,3.0,0,1,0,1,0,1,70.0,1,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
783,https://www.sephora.com/product/b-oil-P442757?icid2=products grid:p442757,4.5,0,1,0,0,0,0,9.2,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784,https://www.sephora.com/product/supercleanse-tm-clearing-cream-to-foam-cleanser-P421948?icid2=products grid:p421948,4.0,0,0,0,0,0,0,32.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,https://www.sephora.com/product/dr-brandt-skincare-cool-biotic-prebiotic-redness-relief-cream-P460758?icid2=products grid:p460758,4.5,0,0,0,0,0,1,55.0,1,6,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786,https://www.sephora.com/product/treatment-softener-P433620?icid2=products grid:p433620,3.0,0,0,0,0,1,1,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787,https://www.sephora.com/product/sugar-strawberry-exfoliating-face-wash-P445827?icid2=products grid:p445827,4.0,0,0,0,1,1,1,33.0,3,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
788,https://www.sephora.com/product/capture-totale-dreamskin-advanced-P415619?icid2=products grid:p415619,4.5,0,0,0,0,1,1,120.0,2,6,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
789,https://www.sephora.com/product/soothing-face-cleanser-oil-P446518?icid2=products grid:p446518,4.5,0,0,0,0,0,1,50.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,https://www.sephora.com/product/dermaclear-micro-foam-P444220?icid2=products grid:p444220,4.5,0,0,0,0,0,1,22.0,1,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,https://www.sephora.com/product/dr-jart-teatreement-cleansing-foam-P454086?icid2=products grid:p454086,4.0,0,0,0,0,0,1,28.0,1,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
792,https://www.sephora.com/product/water-bank-hydro-essence-P448187?icid2=products grid:p448187,4.5,0,0,0,0,0,1,39.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
793,https://www.sephora.com/product/dr-andrew-weil-for-origins-tm-mega-mushroom-relief-resilience-soothing-treatment-lotion-P429244?icid2=products grid:p429244,4.5,0,1,0,1,0,1,36.0,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
